Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
2041,2041,819848608,Biospecimen,331584571,Check-In,303552867,3 = Activity 3,,,,Revised,4/29/26,840048338,Autogenerated date/time stamp for check-in complete.,,,A3 D/T Check-In Done,BioChk_TimeA3_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,"ISO to be converted to SAS format; Previously revised on 9/7/23; Updated Secondary Source from 'Select Select visit from drop down menu' to Check-In, Changed the ""Follow Up"" to ""Activity"" for Source Question, Variable Label, and Variable Name (4/2/26)","Required = Yes, if BioChk_Complete_v1r0 equals 1","Biospecimen Research, Study Manager Data Dictionary",No,No,4/2/26,"Participants Table Nested structure: d_331584571_d_266600170_d_840048338 (2nd CID may change based on BL/A1,2,3)",,,Added new variable.
2042,2042,819848608,Biospecimen,123496044,Specimen Link,,,,,,Revised,12/10/25,951355211,Collection Location,,,Collection Location,BioSpm_Location_v1r0,,Num,2,777644826,0 = UC-DCAM,,Yes,No,"0 equals Default for UoC, 1 equals Default for Marshfield, 2 equals Alt for Marshfield, 3 equals Default for HealthPartners, 4equals Default for Henry Ford, 5equals Alt for Henry Ford, 6equals Default for Sanford, 7equals Default for MOL, 55equals Other. Sent by KP. The new collection locations for UChicago are Ingalls Harvey, River East, and South Loop. The new collection locations for Marshfield are Rice Lake, Wisconsin Rapids, and Colby Abbotsford, Minocqua, and Merrill. The new collection location for Sanford is Fargo South University",,Biospecimen Research,No,Yes,11/7/25,Biospecimen Table Not nested (d_951355211),,,
2043,2043,,,,,,,,,,,,,,,,,,,,,692275326,1 = Marshfield,,,,,,,,,,,,,
2044,2044,,,,,,,,,,,,,,,,,,,,,813701399,2 = Weston,,,,,,,,,,,,,
2045,2045,,,,,,,,,,,,,,,,,,,,,698283667,3 = Lake Hallie,,,,,,,,,,,,,
2046,2046,,,,,,,,,,,,,,,,,,,,,834825425,4 = HP Research Clinic,,,,,,,,,,,,,
2047,2047,,,,,,,,,,,,,,,,,,,,,736183094,5 = HFH K-13 Research Clinic,,,,,,,,,,,,,
2048,2048,,,,,,,,,,,,,,,,,,,,,886364332,6 = HFH Cancer Pavilion Research Clinic,,,,,,,,,,,,,
2049,2049,,,,,,,,,,,,,,,,,,,,,706927479,7 = HFH Livonia Research Clinic,,,,,,,,,,,,,
2050,2050,,,,,,,,,,Deprecated,1/29/25,,,,,,,,,,589224449,8 = Sioux Falls Imagenetics,,,,,,,,,,,,,
2051,2051,,,,,,,,,,,,,,,,,,,,,145191545,9 = Ingalls Harvey,,,,,,,,,,,,,
2052,2052,,,,,,,,,,,,,,,,,,,,,489380324,10 = River East,,,,,,,,,,,,,
2053,2053,,,,,,,,,,,,,,,,,,,,,120264574,11 = South Loop,,,,,,,,,,,,,
2054,2054,,,,,,,,,,,,,,,,,,,,,691714762,12 = Rice Lake,,,,,,,,,,,,,
2055,2055,,,,,,,,,,,,,,,,,,,,,487512085,13 = Wisconsin Rapids,,,,,,,,,,,,,
2056,2056,,,,,,,,,,,,,,,,,,,,,983848564,14 = Colby Abbotsford,,,,,,,,,,,,,
2057,2057,,,,,,,,,,,,,,,,,,,,,261931804,15 = Minocqua,,,,,,,,,,,,,
2058,2058,,,,,,,,,,,,,,,,,,,,,665277300,16 = Merrill,,,,,,,,,,,,,
2059,2059,,,,,,,,,,,,,,,,,,,,,467088902,17 = Fargo South University,,,,,,,,,,,,,
2060,2060,,,,,,,,,,,,,,,,,,,,,567969985,18 = MF Pop-Up,,,,,,,,,,,,,
2061,2061,,,,,,,,,,,,,,,,,,,,,319518299,19 = UCM Pop-Up,,,,,,,,,,,,,
2062,2062,,,,,,,,,,,,,,,,,,,,,940329442,20 = Orland Park,,,,,,,,,,,,,
2063,2063,,,,,,,,,,,,,,,,,,,,,574368418,21 = HP Park Nicollet,,,,,,,,,,,,,
2064,2064,,,,,,,,,,,,,,,,,,,,,322059622,22 = HFH Pop-Up,,,,,,,,,,,,,
2065,2065,,,,,,,,,,,,,,,,,,,,,723351427,"23 = BCC- HWC, BC",,,,,,,,,,,,,
2066,2066,,,,,,,,,,,,,,,,,,,,,807443231,24 = BCC- All Saints (FW),,,,,,,,,,,,,
2067,2067,,,,,,,,,,,,,,,,,,,,,475614532,25 = BCC- Plano,,,,,,,,,,,,,
2068,2068,,,,,,,,,,,,,,,,,,,,,809370237,26 = BCC- Worth St,,,,,,,,,,,,,
2069,2069,,,,,,,,,,,,,,,,,,,,,856158129,27 = BCC- Irving,,,,,,,,,,,,,
2070,2070,,,,,,,,,,,,,,,,,,,,,436956777,28 = NTX Biorepository,,,,,,,,,,,,,
2071,2071,,,,,,,,,,,,,,,,,,,,,288564244,29 = BCC- Fort Worth,,,,,,,,,,,,,
2072,2072,,,,,,,,,,New,1/29/25,,,,,,,,,,433070901,30 = Sioux Falls Edith Center,,,,,,,,,,,,,
2073,2073,,,,,,,,,,New,1/29/25,,,,,,,,,,769594361,31 = Fargo Amber Valley,,,,,,,,,,,,,
2074,2074,,,,,,,,,,New,1/29/25,,,,,,,,,,246153539,32 = Bemidji Clinic,,,,,,,,,,,,,
2075,2075,,,,,,,,,,New,1/29/25,,,,,,,,,,255636184,33 = Stevens Point,,,,,,,,,,,,,
2076,2076,,,,,,,,,,New,1/29/25,,,,,,,,,,813412950,34 = Neillsville,,,,,,,,,,,,,
2077,2077,,,,,,,,,,New,1/29/25,,,,,,,,,,755034888,35 = HFH Jackson,,,,,,,,,,,,,
2078,2078,,,,,,,,,,Revised,6/6/25,,,,,,,,,,852689772,36 = HFH In-Home Collection,,,,,,,,,6/6/25,,,,
2079,2079,,,,,,,,,,New,1/29/25,,,,,,,,,,483909879,37 = North Garland,,,,,,,,,,,,,
2080,2080,,,,,,,,,,New,1/29/25,,,,,,,,,,962830330,38 = Waco - MacArthur,,,,,,,,,,,,,
2081,2081,,,,,,,,,,,,,,,,,,,,,911683679,39 = HFH Detroit Northwest,,,,,,,,,,,,,
2082,2082,,,,,,,,,,,,,,,,,,,,,397883980,40 = Irving,,,,,,,,,,,,,
2083,2083,,,,,,,,,,New,5/7/25,,,,,,,,,,117840593,41 = Temple CDM,,,,,,,,,,,,,
2084,2084,,,,,,,,,,New,5/7/25,,,,,,,,,,574104518,42 = Temple Roney,,,,,,,,,,,,,
2085,2085,,,,,,,,,,,,,,,,,,,,,749199085,43 = Temple Westfield,,,,,,,,,,,,,
2086,2086,,,,,,,,,,,,,,,,,,,,,603989030,44 = Killeen Main,,,,,,,,,11/7/25,,,,
2087,2087,,,,,,,,,,,,,,,,,,,,,471260082,45 = Waco Fishpond,,,,,,,,,11/7/25,,,,
2088,2088,,,,,,,,,,New,,,,,,,,,,,528017143,46 = Southwest Family Medicine,,,,Revised (6/5/26): Added 46 = Southwest Family Medicine; 47 = Grapevine; 48 = Plano Heart as response options,,,,,6/5/26,,,,
2089,2089,,,,,,,,,,New,,,,,,,,,,,253098609,47 = Grapevine,,,,Revised (6/5/26): Added 46 = Southwest Family Medicine; 47 = Grapevine; 48 = Plano Heart as response options,,,,,6/5/26,,,,
2090,2090,,,,,,,,,,New,,,,,,,,,,,864987193,48 = Plano Heart,,,,Revised (6/5/26): Added 46 = Southwest Family Medicine; 47 = Grapevine; 48 = Plano Heart as response options,,,,,6/5/26,,,,
2091,2091,,,,,,,,,,,,,,,,,,,,,807835037,55=Other |__|,,,,,,,,,,,,,
2092,2092,819848608,Biospecimen,360770860,Collection,,,,,,,,973670172,Urine Tube 1,,,Ur,BioCol_0006_v1r0,,N/A,N/A,,N/A,,Yes,No,,"Required = Yes, if marked as Collected","Biospecimen Clinical, Biospecimen Research, Biospecimen Shipping",No,No,,Biospecimen Table Nested structure: d_973670172_d_248868659_Deviation OR d_973670172_OtherTubeDetails,,,
2093,2093,819848608,Biospecimen,360770860,Collection,,,,,,,,143615646,Mouthwash Tube 1,,,MW,BioCol_0007_v1r0,,N/A,N/A,,N/A,,Yes,No,,"Required = Yes, if marked as Collected","Biospecimen Research, Biospecimen Shippoing",No,No,,Biospecimen Table Nested structure: d_143615646_d_248868659_Deviation OR d_143615646_OtherTubeDetails,,,
2094,2094,819848608,Biospecimen,299553921,Serum Separator Tube 1,,,,,,,,678857215,Deviation,,,SST1 Dev,BioCol_Deviation_v1r0_SST1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,"Updated Variable Name from BioCol_Deviation_v1r0 to BioCol_Deviation_v1r0_SST1. Updated Variable Label, Secondary Source and CID."
2095,2095,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2096,2096,819848608,Biospecimen,703954371,Serum Separator Tube 2,,,,,,,,678857215,Deviation,,,SST2 Dev,BioCol_Deviation_v1r0_SST2,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new Variable
2097,2097,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2098,2098,819848608,Biospecimen,376960806,Serum Separator Tube 3,,,,,,,,678857215,Deviation,,,SST3 Dev,BioCol_Deviation_v1r0_SST3,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2099,2099,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2100,2100,819848608,Biospecimen,232343615,Serum Separator Tube 4,,,,,,,,678857215,Deviation,,,SST4 Dev,BioCol_Deviation_v1r0_SST4,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2101,2101,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2102,2102,819848608,Biospecimen,589588440,Serum Separator Tube 5,,,,,,,,678857215,Deviation,,,SST5 Dev,BioCol_Deviation_v1r0_SST5,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2103,2103,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2104,2104,819848608,Biospecimen,652357376,ACD Tube 1,,,,,,,,678857215,Deviation,,,ACDT1 Dev,BioCol_Deviation_v1r0_ACDT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2105,2105,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2106,2106,819848608,Biospecimen,505347689,STRECK Tube 1,,,,,,,,678857215,Deviation,,,STRECKT1 Dev,BioCol_Deviation_v1r0_STRT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2107,2107,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2108,2108,819848608,Biospecimen,973670172,Urine Tube 1,,,,,,,,678857215,Deviation,,,UT1 Dev,BioCol_Deviation_v1r0_UT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2109,2109,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2110,2110,819848608,Biospecimen,143615646,Mouthwash Tube 1,,,,,,,,678857215,Deviation,,,MWT1 Dev,BioCol_Deviation_v1r0_MWT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2111,2111,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2112,2112,819848608,Biospecimen,454453939,EDTA Tube 1,,,,,,,,678857215,Deviation,,,EDTAT1 Dev,BioCol_Deviation_v1r0_EDTAT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2113,2113,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2114,2114,819848608,Biospecimen,677469051,EDTA Tube 2,,,,,,,,678857215,Deviation,,,EDTAT2 Dev,BioCol_Deviation_v1r0_EDTAT2,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2115,2115,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2116,2116,819848608,Biospecimen,683613884,EDTA Tube 3,,,,,,,,678857215,Deviation,,,EDTAT3 Dev,BioCol_Deviation_v1r0_EDTAT3,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2117,2117,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2118,2118,819848608,Biospecimen,838567176,Heparin Tube 1,,,,,,,,678857215,Deviation,,,HT1 Dev,BioCol_Deviation_v1r0_HT1,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2119,2119,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2120,2120,819848608,Biospecimen,958646668,Heparin Tube 2,,,,,,,,678857215,Deviation,,,HT2 Dev,BioCol_Deviation_v1r0_HT2,,Num,1,104430631,0 = No,,Yes,No,Default is no.,"Required = Yes, if deviation",Biospecimen Research,No,Yes,9/7/23,Biospecimen Table Nested structure: d_Tube/Bag/Object_d_652357376,,,Added new variable.
2121,2121,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2122,2122,819848608,Biospecimen,360770860,Collection,,,,,,,,223999569,Biohazard Bag (mouthwash) scan,,,Biohaz Bag (MW) ID,BioCol_0009_v1r0,,Char,14,,Example: CXA000001 0001,,Yes,No,,"Required = Yes, if marked as Collected","Biospecimen Research, Biospecimen Shipping",No,No,,Biospecimen Table Nested structure: d_223999569_d_593843561 OR d_223999569_d_825582494,,,
2123,2123,819848608,Biospecimen,360770860,Collection,,,,,,New,12/23/22,719427591,Initials of Research Collection Phlebotomist/Team Member Completing Clincial Collection Data Entry,,,Phleb and Team Member Initials,BioCol_PhlebTMInitials_v1r0,,Char,800,,N/A,,Yes,No,"For Research Collections, initials of the individual who completed blood collection are entered. For Clincal Collections, initials of the team member completing the collection entry into the Biospecimen Dashboard are entered. This free-text box is a required field to continue to the review page for both Research and Clinical collections",,Biospecimen Research,No,No,10/30/24,,,,
2124,2124,819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,,,,,530173840,Blood Order Placed,,,BL Blood Order,BioClin_BldOrderPlcdBL_v1r0,,Num,1,104430631,0 = No,,Yes,No,"from site EMR, sent to NCI via API",,Biospecimen Clinical,No,No,3/21/24,"Participants Table Nested structure: d_173836415_d_266600170_d_530173840 (2nd CID may change based on BL/F-U1,2,3)",,,Updated Secondary Source to Collection Details and Variable name BioClin_BldOrderPlaced_v1r0 with  BioClin_BldOrderPlcdBL_v1r0
2125,2125,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2126,2126,819848608,Biospecimen,173836415,Collection Details,496823485,1 = Activity 1,,,,Revised,3/25/26,530173840,Blood Order Placed,,,A1 Blood Order,BioClin_BldOrderPlcdA1 _v1r0,,Num,1,104430631,0 = No,,Yes,No,"From site EMR, sent to NCI via API; Previously added on 3/21/24; Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1"" (3/9/26)",,Biospecimen Clinical,No,No,3/9/26,"Participants Table Nested structure: d_173836415_d_266600170_d_530173840 (2nd CID may change based on BL/A1,2,3)",,,
2127,2127,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,Yes,,,,,,,,,,,
2128,2128,819848608,Biospecimen,173836415,Collection Details,650465111,2 = Activity 2,,,,Revised,4/29/26,530173840,Blood Order Placed,,,A2 Blood Order,BioClin_BldOrderPlcdA2_v1r0,,Num,1,104430631,0 = No,,Yes,No,"from site EMR, sent to NCI via API; Previously added on 3/21/24; Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1"" (4/2/26)",,Biospecimen Clinical,No,No,4/2/26,"Participants Table Nested structure: d_173836415_d_266600170_d_530173840 (2nd CID may change based on BL/A1,2,3)",,,
2129,2129,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2130,2130,819848608,Biospecimen,173836415,Collection Details,303552867,3 = Activity 3,,,,Revised,4/29/26,530173840,Blood Order Placed,,,A3 Blood Order,BioClin_BldOrderPlcdA3_v1r0,,Num,1,104430631,0 = No,,Yes,No,"from site EMR, sent to NCI via API; Previously added on 3/21/24; Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1"" (4/2/26)",,Biospecimen Clinical,No,No,4/2/26,"Participants Table Nested structure: d_173836415_d_266600170_d_530173840 (2nd CID may change based on BL/A1,2,3)",,,
2131,2131,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
2132,2132,819848608,Biospecimen,173836415,Collection Details,266600170,0 = Baseline,,,,,,769615780,Date/Time Blood Order Placed,,,BL D/T Blood Order,BioClin_BldOrdPlacdDtBL_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,"ISO to be converted to SAS format. from site EMR, sent to NCI via API","Required = Yes, if BioClin_BldOrderPlaced_v1r0 =1",Biospecimen Clinical,No,No,3/21/24,"Participants Table Nested structure: d_173836415_d_266600170_d_769615780 (2nd CID may change based on BL/F-U1,2,3)",,,Updated Secondary Source to Collection Details and Variable name BioClin_BldOrderPlacdDt_v1r0 with BioClin_BldOrdPlacdDtBL_v1r0
2133,2133,819848608,Biospecimen,173836415,Collection Details,496823485,1 = Activity 1,,,,Revised,3/25/26,769615780,Date/Time Blood Order Placed,,,A1 D/T Blood Order,BioClin_BldOrdPlacdDtA1_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,"ISO to be converted to SAS format. from site EMR, sent to NCI via API; Previously added on 3/21/24; Revised on 3/9/26 - Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1""","Required = Yes, if BioClin_BldOrderPlaced_v1r0 =1",Biospecimen Clinical,No,No,3/9/26,"Participants Table Nested structure: d_173836415_d_266600170_d_769615780 (2nd CID may change based on BL/A1,2,3)",,,
2134,2134,819848608,Biospecimen,173836415,Collection Details,650465111,2 = Activity 2,,,,Revised,4/29/26,769615780,Date/Time Blood Order Placed,,,A2 D/T Blood Order,BioClin_BldOrdPlacdDtA2_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,"ISO to be converted to SAS format. from site EMR, sent to NCI via API; Previously added on 3/21/24; Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1"" (4/2/26)","Required = Yes, if BioClin_BldOrderPlaced_v1r0 =1",Biospecimen Clinical,No,No,4/2/26,"Participants Table Nested structure: d_173836415_d_266600170_d_769615780 (2nd CID may change based on BL/A1,2,3)",,,
2135,2135,819848608,Biospecimen,173836415,Collection Details,303552867,3 = Activity 3,,,,Revised,4/29/26,769615780,Date/Time Blood Order Placed,,,A3 D/T Blood Order,BioClin_BldOrdPlacdDtA3_v1r0,,ISO,24,,Example: 2020-07-17T15:21:26.763Z,,Yes,No,"ISO to be converted to SAS format. from site EMR, sent to NCI via API; Previously added on 3/21/24; Revised Current Source Question from ""Follow Up 1"" to ""Activity 1"", Updated variable name from ""F1"" to ""A1"" (4/2/26)","Required = Yes, if BioClin_BldOrderPlaced_v1r0 =1",Biospecimen Clinical,No,No,4/2/26,"Participants Table Nested structure: d_173836415_d_266600170_d_769615780 (2nd CID may change based on BL/A1,2,3)",,,
